book,open_date,pnl,pnl_winsor,prediction
CALLS_1DTE_1515,2023-06-14,-565.0,-565.0,-565.4814450380737
CALLS_1DTE_1515,2023-06-15,450.0,450.0,-551.9609277093202
CALLS_1DTE_1515,2023-06-16,480.0,480.0,-547.5793404105125
CALLS_1DTE_1515,2023-06-20,475.0,475.0,-539.7823549468383
CALLS_1DTE_1515,2023-06-21,266.0,266.0,-549.7121136265685
CALLS_1DTE_1515,2023-06-22,400.0,400.0,-540.1418072123387
CALLS_1DTE_1515,2023-06-23,435.0,435.0,-546.5899938637879
CALLS_1DTE_1515,2023-06-26,-580.0,-580.0,-580.210622390885
CALLS_1DTE_1515,2023-06-27,460.0,460.0,-558.5162027378924
CALLS_1DTE_1515,2023-06-28,-540.0,-540.0,-547.4668260306554
CALLS_1DTE_1515,2023-06-29,-525.0,-525.0,-558.4802799166134
CALLS_1DTE_1515,2023-06-30,401.0,401.0,-539.0778262196962
CALLS_1DTE_1515,2023-07-05,410.0,410.0,-537.1244092133832
CALLS_1DTE_1515,2023-07-06,490.0,490.0,-519.2442927723051
CALLS_1DTE_1515,2023-07-07,440.0,440.0,-519.9533565279589
CALLS_1DTE_1515,2023-07-10,-565.0,-565.0,-565.1015210897218
CALLS_1DTE_1515,2023-07-11,-535.0,-535.0,-540.0711269333619
CALLS_1DTE_1515,2023-07-12,-580.0,-580.0,-579.9539959854014
CALLS_1DTE_1515,2023-07-13,465.0,465.0,-545.1534614172382
CALLS_1DTE_1515,2023-07-14,-530.0,-530.0,-556.2142097197728
CALLS_1DTE_1515,2023-07-17,-545.0,-545.0,-545.088468560709
CALLS_1DTE_1515,2023-07-18,-127.0,-127.0,-549.6579221549097
CALLS_1DTE_1515,2023-07-19,395.0,395.0,-551.9691775700468
CALLS_1DTE_1515,2023-07-20,316.0,316.0,-552.8254755080286
CALLS_1DTE_1515,2023-07-21,-575.0,-575.0,-575.4959032750944
CALLS_1DTE_1515,2023-07-24,-585.0,-580.0,-585.1438481234263
CALLS_1DTE_1515,2023-07-25,470.0,470.0,-556.3820124900898
CALLS_1DTE_1515,2023-07-26,415.0,415.0,-551.7185573491984
CALLS_1DTE_1515,2023-07-27,-520.0,-520.0,-555.0490481052198
CALLS_1DTE_1515,2023-07-28,34.0,34.0,-551.4999502692607
CALLS_1DTE_1515,2023-07-31,410.0,410.0,-559.3080842896368
CALLS_1DTE_1515,2023-08-01,460.0,460.0,-533.0471450235038
CALLS_1DTE_1515,2023-08-02,485.0,485.0,-511.97823808974016
CALLS_1DTE_1515,2023-08-03,510.0,510.0,-544.9046747789382
CALLS_1DTE_1515,2023-08-04,-490.0,-490.0,-526.4553042560296
CALLS_1DTE_1515,2023-08-07,490.0,490.0,-536.0933559389593
CALLS_1DTE_1515,2023-08-08,480.0,480.0,-525.5081112697209
CALLS_1DTE_1515,2023-08-09,480.0,480.0,-520.1426658416134
CALLS_1DTE_1515,2023-08-10,490.0,490.0,-520.7946164477113
CALLS_1DTE_1515,2023-08-11,-520.0,-520.0,-531.6000321926437
CALLS_1DTE_1515,2023-08-14,445.0,445.0,-518.2100460951173
CALLS_1DTE_1515,2023-08-15,430.0,430.0,-502.64940545587825
CALLS_1DTE_1515,2023-08-16,490.0,490.0,-541.8534466167958
CALLS_1DTE_1515,2023-08-17,470.0,470.0,-524.3686964253197
CALLS_1DTE_1515,2023-08-18,-540.0,-540.0,-539.5190934293893
CALLS_1DTE_1515,2023-08-21,480.0,480.0,-539.8841319524538
CALLS_1DTE_1515,2023-08-22,-525.0,-525.0,-532.2257143627376
CALLS_1DTE_1515,2023-08-23,460.0,460.0,-526.6364208859347
CALLS_1DTE_1515,2023-08-24,-515.0,-515.0,-514.9510203934174
CALLS_1DTE_1515,2023-08-25,-500.0,-500.0,-529.4921980621824
CALLS_1DTE_1515,2023-08-28,-525.0,-525.0,-536.2227801249435
CALLS_1DTE_1515,2023-08-29,-580.0,-580.0,-563.9601837121737
CALLS_1DTE_1515,2023-08-30,450.0,450.0,-524.174005671262
CALLS_1DTE_1515,2023-08-31,420.0,420.0,-574.999583319593
CALLS_1DTE_1515,2023-09-01,490.0,490.0,-555.1853704077251
CALLS_1DTE_1515,2023-09-05,410.0,410.0,-544.4750929083342
CALLS_1DTE_1515,2023-09-06,425.0,425.0,-509.09386199771865
CALLS_1DTE_1515,2023-09-07,-279.0,-279.0,-526.4648326424344
CALLS_1DTE_1515,2023-09-08,-585.0,-580.0,-585.0160688708238
CALLS_1DTE_1515,2023-09-11,470.0,470.0,-545.9005378385312
CALLS_1DTE_1515,2023-09-12,-264.0,-264.0,-547.3543569157802
CALLS_1DTE_1515,2023-09-13,-520.0,-520.0,-565.9034817591962
CALLS_1DTE_1515,2023-09-14,450.0,450.0,-550.4564233086749
CALLS_1DTE_1515,2023-09-15,430.0,430.0,-534.9774333201866
CALLS_1DTE_1515,2023-09-18,420.0,420.0,-557.6761406573636
CALLS_1DTE_1515,2023-09-19,440.0,440.0,-531.6485245081831
CALLS_1DTE_1515,2023-09-20,470.0,470.0,-544.7210931323575
CALLS_1DTE_1515,2023-09-21,465.0,465.0,-538.6740655863364
CALLS_1DTE_1515,2023-09-22,460.0,460.0,-540.9780967344578
CALLS_1DTE_1515,2023-09-25,510.0,510.0,-535.8524308166177
CALLS_1DTE_1515,2023-09-26,460.0,460.0,-530.1675556041773
CALLS_1DTE_1515,2023-09-27,-520.0,-520.0,-541.0596242222317
CALLS_1DTE_1515,2023-09-28,490.0,490.0,-531.4165291659435
CALLS_1DTE_1515,2023-09-29,475.0,475.0,-521.8968460364741
CALLS_1DTE_1515,2023-10-02,490.0,490.0,-541.9067325767891
CALLS_1DTE_1515,2023-10-03,-510.0,-510.0,-509.97943826187156
CALLS_1DTE_1515,2023-10-04,161.0,161.0,-533.902261455128
CALLS_1DTE_1515,2023-10-05,-525.0,-525.0,-527.1565263684361
CALLS_1DTE_1515,2023-10-06,-505.0,-505.0,-542.8973857215782
CALLS_1DTE_1515,2023-10-09,-520.0,-520.0,-536.5713781074545
CALLS_1DTE_1515,2023-10-10,-515.0,-515.0,-517.0622025403794
CALLS_1DTE_1515,2023-10-11,475.0,475.0,-534.4225154557279
CALLS_1DTE_1515,2023-10-12,460.0,460.0,-515.1971396969468
CALLS_1DTE_1515,2023-10-13,-510.0,-510.0,-522.1631586364553
CALLS_1DTE_1515,2023-10-16,445.0,445.0,-522.2028105786175
CALLS_1DTE_1515,2023-10-17,485.0,485.0,-520.8237468275328
CALLS_1DTE_1515,2023-10-18,480.0,480.0,-516.7068413779149
CALLS_1DTE_1515,2023-10-19,495.0,495.0,-518.7497525371706
CALLS_1DTE_1515,2023-10-20,495.0,495.0,-506.6045008140225
CALLS_1DTE_1515,2023-10-23,-515.0,-515.0,-534.3289680963707
CALLS_1DTE_1515,2023-10-24,460.0,460.0,-521.6834811956916
CALLS_1DTE_1515,2023-10-25,480.0,480.0,-518.8624087999863
CALLS_1DTE_1515,2023-10-26,460.0,460.0,-543.9767595403575
CALLS_1DTE_1515,2023-10-27,-510.0,-510.0,-535.0645782491981
CALLS_1DTE_1515,2023-10-30,-550.0,-550.0,-549.8689837646549
CALLS_1DTE_1515,2023-10-31,-535.0,-535.0,-537.5181304973601
CALLS_1DTE_1515,2023-11-01,-520.0,-520.0,-520.1865745068365
CALLS_1DTE_1515,2023-11-02,-520.0,-520.0,-520.6314432649089
CALLS_1DTE_1515,2023-11-03,475.0,475.0,-519.9253536989536
CALLS_1DTE_1515,2023-11-06,-530.0,-530.0,-535.8561879119342
CALLS_1DTE_1515,2023-11-07,177.0,177.0,-515.8991831665704
CALLS_1DTE_1515,2023-11-08,455.0,455.0,-535.1005984355969
CALLS_1DTE_1515,2023-11-09,-515.0,-515.0,-517.9632084819556
CALLS_1DTE_1515,2023-11-10,275.0,275.0,-544.1816383930541
CALLS_1DTE_1515,2023-11-13,-520.0,-520.0,-547.8863196433358
CALLS_1DTE_1515,2023-11-14,415.0,415.0,-519.6182695353732
CALLS_1DTE_1515,2023-11-15,445.0,445.0,-546.8111748292341
CALLS_1DTE_1515,2023-11-16,-530.0,-530.0,-552.8551507712075
CALLS_1DTE_1515,2023-11-17,-560.0,-560.0,-563.3081801796601
CALLS_1DTE_1515,2023-11-20,410.0,410.0,-544.5384104849993
CALLS_1DTE_1515,2023-11-21,-540.0,-540.0,-548.6455025458375
CALLS_1DTE_1515,2023-11-22,11.0,11.0,-550.2959415218235
CALLS_1DTE_1515,2023-11-27,-29.0,-29.0,-553.9988882235778
CALLS_1DTE_1515,2023-11-28,382.0,382.0,-566.6317863178114
CALLS_1DTE_1515,2023-11-29,-535.0,-535.0,-564.8760072075894
CALLS_1DTE_1515,2023-11-30,-565.0,-565.0,-564.8955379789032
CALLS_1DTE_1515,2023-12-01,455.0,455.0,-555.7954875477727
CALLS_1DTE_1515,2023-12-04,-248.0,-248.0,-559.3150603143312
CALLS_1DTE_1515,2023-12-05,425.0,425.0,-535.3077972938431
CALLS_1DTE_1515,2023-12-06,-590.0,-580.0,-581.730977108234
CALLS_1DTE_1515,2023-12-07,-530.0,-530.0,-549.2211475552675
CALLS_1DTE_1515,2023-12-08,-550.0,-550.0,-551.2189922383606
CALLS_1DTE_1515,2023-12-11,-560.0,-560.0,-559.7940174355551
CALLS_1DTE_1515,2023-12-12,-525.0,-525.0,-554.9392026701967
CALLS_1DTE_1515,2023-12-13,-575.0,-575.0,-575.0849806392026
CALLS_1DTE_1515,2023-12-14,31.0,31.0,-572.1382016787317
CALLS_1DTE_1515,2023-12-15,-540.0,-540.0,-561.2297252485996
CALLS_1DTE_1515,2023-12-18,-565.0,-565.0,-564.9935459171393
CALLS_1DTE_1515,2023-12-19,445.0,445.0,-562.8955433641315
CALLS_1DTE_1515,2023-12-20,-535.0,-535.0,-544.4997338128968
CALLS_1DTE_1515,2023-12-21,-570.0,-570.0,-569.89556573247
CALLS_1DTE_1515,2023-12-22,-575.0,-575.0,-575.2081413540373
CALLS_1DTE_1515,2023-12-26,252.0,252.0,-551.0152344279937
CALLS_1DTE_1515,2023-12-27,85.0,85.0,-558.2131790549345
CALLS_1DTE_1515,2023-12-28,420.0,420.0,-561.2195606291338
CALLS_1DTE_1515,2023-12-29,430.0,430.0,-565.800740310598
CALLS_1DTE_1515,2024-01-02,455.0,455.0,-563.8902929414206
CALLS_1DTE_1515,2024-01-03,445.0,445.0,-554.4826268343672
CALLS_1DTE_1515,2024-01-04,440.0,440.0,-573.4454034502432
CALLS_1DTE_1515,2024-01-05,-560.0,-560.0,-559.9941366148574
CALLS_1DTE_1515,2024-01-08,-180.0,-180.0,-553.6911941581486
CALLS_1DTE_1515,2024-01-09,-580.0,-580.0,-579.9501243205083
CALLS_1DTE_1515,2024-01-10,450.0,450.0,-565.154850228791
CALLS_1DTE_1515,2024-01-11,37.0,37.0,-558.2030589297618
CALLS_1DTE_1515,2024-01-12,450.0,450.0,-568.4034772071853
CALLS_1DTE_1515,2024-01-16,420.0,420.0,-550.6294235613157
CALLS_1DTE_1515,2024-01-17,-530.0,-530.0,-541.0406495827127
CALLS_1DTE_1515,2024-01-18,-535.0,-535.0,-535.9106861449383
CALLS_1DTE_1515,2024-01-19,-560.0,-560.0,-565.2135725940989
CALLS_1DTE_1515,2024-01-22,-535.0,-535.0,-553.866214264448
CALLS_1DTE_1515,2024-01-23,85.0,85.0,-572.6653095287118
CALLS_1DTE_1515,2024-01-24,-530.0,-530.0,-559.8904388822579
CALLS_1DTE_1515,2024-01-25,-550.0,-550.0,-552.4607545444186
CALLS_1DTE_1515,2024-01-26,-550.0,-550.0,-551.1642273052306
CALLS_1DTE_1515,2024-01-29,-527.0,-527.0,-559.0650692312108
CALLS_1DTE_1515,2024-01-30,480.0,480.0,-556.4277176863023
CALLS_1DTE_1515,2024-01-31,-535.0,-535.0,-545.354123423673
CALLS_1DTE_1515,2024-02-01,-515.0,-515.0,-547.4671556247115
CALLS_1DTE_1515,2024-02-02,480.0,480.0,-567.6218002170858
CALLS_1DTE_1515,2024-02-05,-513.0,-513.0,-514.6225178527186
CALLS_1DTE_1515,2024-02-06,-570.0,-570.0,-569.8308621670604
CALLS_1DTE_1515,2024-02-07,420.0,420.0,-549.0265213882186
CALLS_1DTE_1515,2024-02-08,-530.0,-530.0,-557.0960139733186
CALLS_1DTE_1515,2024-02-09,450.0,450.0,-561.0687728544572
CALLS_1DTE_1515,2024-02-12,445.0,445.0,-558.2832366164583
CALLS_1DTE_1515,2024-02-13,-540.0,-540.0,-540.9091669490514
CALLS_1DTE_1515,2024-02-14,-520.0,-520.0,-538.6722600009188
CALLS_1DTE_1515,2024-02-15,445.0,445.0,-525.082694727685
CALLS_1DTE_1515,2024-02-16,460.0,460.0,-553.9999669098361
CALLS_1DTE_1515,2024-02-20,-210.0,-210.0,-542.7964867242068
CALLS_1DTE_1515,2024-02-21,-545.0,-545.0,-541.476717208111
CALLS_1DTE_1515,2024-02-22,75.0,75.0,-512.6832409379343
CALLS_1DTE_1515,2024-02-23,435.0,435.0,-561.8099652457727
CALLS_1DTE_1515,2024-02-26,470.0,470.0,-563.9891869792768
CALLS_1DTE_1515,2024-02-27,440.0,440.0,-558.7425434262334
CALLS_1DTE_1515,2024-02-28,-510.0,-510.0,-550.2098359251847
CALLS_1DTE_1515,2024-02-29,-525.0,-525.0,-563.2691809758496
CALLS_1DTE_1515,2024-03-01,440.0,440.0,-554.3255377705169
CALLS_1DTE_1515,2024-03-04,430.0,430.0,-536.1798089291813
CALLS_1DTE_1515,2024-03-05,-540.0,-540.0,-539.9843713497941
CALLS_1DTE_1515,2024-03-06,-510.0,-510.0,-527.1638838523896
CALLS_1DTE_1515,2024-03-07,470.0,470.0,-500.16164310313974
CALLS_1DTE_1515,2024-03-08,500.0,500.0,-526.4668982081073
CALLS_1DTE_1515,2024-03-11,-535.0,-535.0,-539.7369863607624
CALLS_1DTE_1515,2024-03-12,480.0,480.0,-518.1302047238688
