"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Gap","Movement","Max Profit","Max Loss"
"2025-06-23","11:00:00",5988.61,"1 Jun 23 5950 P STO 2.70 | 1 Jun 23 6015 C STO 1.95",465,6025.17,"2025-06-23","16:00:00",1017,"Expired",-552,1,81185,117133.2,"0dte_strangle_15delta_1100",1.83,18.94,66.67,-237.63
"2025-06-23","11:00:00",5988.61,"1 Jun 23 5960 P STO 3.75 | 1 Jun 23 6010 C STO 2.85",660,6025.17,"2025-06-23","16:00:00",1517,"Expired",-857,1,81737,117633.2,"0dte_strangle_20delta_1100 ",1.83,18.94,55.3,-218.18
"2025-06-20","11:00:00",5967.56,"1 Jun 20 5910 P STO 2.10 | 1 Jun 20 6015 C STO 1.70",380,5967.84,"2025-06-20","16:00:00",0,"Expired",380,1,82594,114607.2,"0dte_strangle_10delta_1100",18.8,-32.11,100,-18.42
"2025-06-20","11:00:00",5967.56,"1 Jun 20 5925 P STO 3.55 | 1 Jun 20 6005 C STO 2.85",640,5967.84,"2025-06-20","16:00:00",0,"Expired",640,1,82214,115607.2,"0dte_strangle_15delta_1100",18.8,-32.11,100,-17.97
"2025-06-20","11:00:00",5967.56,"1 Jun 20 5935 P STO 5.10 | 1 Jun 20 6000 C STO 3.65",875,5967.84,"2025-06-20","16:00:00",0,"Expired",875,1,81574,116095.2,"0dte_strangle_20delta_1100 ",18.8,-32.11,100,-17.14
"2025-06-18","11:00:00",6014.92,"1 Jun 18 5945 P STO 2.70 | 1 Jun 18 6065 C STO 1.55",425,5980.87,"2025-06-18","16:00:00",0,"Expired",425,1,80699,115290.4,"0dte_strangle_10delta_1100",5.21,26.99,100,-55.29
"2025-06-18","11:00:00",6014.92,"1 Jun 18 5960 P STO 4.00 | 1 Jun 18 6055 C STO 2.45",645,5980.87,"2025-06-18","16:00:00",0,"Expired",645,1,80274,116290.4,"0dte_strangle_15delta_1100",5.21,26.99,100,-52.71
"2025-06-18","11:00:00",6014.92,"1 Jun 18 5975 P STO 5.90 | 1 Jun 18 6045 C STO 4.15",1005,5980.87,"2025-06-18","16:00:00",0,"Expired",1005,1,79629,117290.4,"0dte_strangle_20delta_1100 ",5.21,26.99,100,-45.27
"2025-06-17","15:15:00",5985.83,"1 Jun 18 5870 P STO 4.15 | 1 Jun 18 6070 C STO 2.75",690,5980.87,"2025-06-18","16:00:00",0,"Expired",690,1,78624,111299.6,"1dte_strangle_10delta_1515",-20.96,-26.32,100,-5.07
"2025-06-17","15:15:00",5985.83,"1 Jun 18 5895 P STO 6.45 | 1 Jun 18 6055 C STO 4.65",1110,5980.87,"2025-06-18","16:00:00",0,"Expired",1110,1,77934,112799.6,"1dte_strangle_15delta_1515",-20.96,-26.32,100,-4.05
"2025-06-17","15:15:00",5985.83,"1 Jun 18 5915 P STO 9.10 | 1 Jun 18 6055 C STO 4.65",1375,5980.87,"2025-06-18","16:00:00",0,"Expired",1375,1,76824,112633.6,"1dte_strangle_20delta_1515",-20.96,-26.32,100,-4.36
"2025-06-17","11:00:00",6011.53,"1 Jun 17 5970 P STO 1.65 | 1 Jun 17 6040 C STO 1.10",275,5982.72,"2025-06-17","16:00:00",0,"Expired",275,1,75449,117383.6,"0dte_strangle_10delta_1100",-20.96,-0.62,100,-134.55
"2025-06-17","11:00:00",6011.53,"1 Jun 17 5980 P STO 2.50 | 1 Jun 17 6035 C STO 1.70",420,5982.72,"2025-06-17","16:00:00",0,"Expired",420,1,75174,117883.6,"0dte_strangle_15delta_1100",-20.96,-0.62,100,-145.24
"2025-06-17","11:00:00",6011.53,"1 Jun 17 5985 P STO 3.05 | 1 Jun 17 6030 C STO 2.65",570,5982.72,"2025-06-17","16:00:00",228,"Expired",342,1,74754,118383.6,"0dte_strangle_20delta_1100 ",-20.96,-0.62,78.07,-124.56
"2025-06-16","15:15:00",6026.1,"1 Jun 17 5945 P STO 2.85 | 1 Jun 17 6080 C STO 1.80",465,5982.72,"2025-06-17","16:00:00",0,"Expired",465,1,74412,115132,"1dte_strangle_10delta_1515",27.03,22.1,100,0
"2025-06-16","15:15:00",6026.1,"1 Jun 17 5965 P STO 4.35 | 1 Jun 17 6070 C STO 3.10",745,5982.72,"2025-06-17","16:00:00",0,"Expired",745,1,73947,116132,"1dte_strangle_15delta_1515",27.03,22.1,100,-0.67
"2025-06-16","15:15:00",6026.1,"1 Jun 17 5980 P STO 6.10 | 1 Jun 17 6070 C STO 3.10",920,5982.72,"2025-06-17","16:00:00",0,"Expired",920,1,73202,115912,"1dte_strangle_20delta_1515",27.03,22.1,100,-10.87
"2025-06-16","11:00:00",6045.79,"1 Jun 16 5995 P STO 1.80 | 1 Jun 16 6075 C STO 1.10",290,6033.11,"2025-06-16","16:00:00",0,"Expired",290,1,72282,117994.8,"0dte_strangle_10delta_1100",27.03,41.79,100,-3.45
"2025-06-16","11:00:00",6045.79,"1 Jun 16 6010 P STO 2.65 | 1 Jun 16 6070 C STO 1.65",430,6033.11,"2025-06-16","16:00:00",0,"Expired",430,1,71992,118494.8,"0dte_strangle_15delta_1100",27.03,41.79,100,-3.49
"2025-06-16","11:00:00",6045.79,"1 Jun 16 6020 P STO 3.55 | 1 Jun 16 6065 C STO 2.55",610,6033.11,"2025-06-16","16:00:00",0,"Expired",610,1,71562,118994.8,"0dte_strangle_20delta_1100 ",27.03,41.79,100,-3.28
"2025-06-13","11:00:00",5999.3,"1 Jun 13 5945 P STO 1.95 | 1 Jun 13 6040 C STO 1.55",350,5976.97,"2025-06-13","16:00:00",0,"Expired",350,1,70952,115916,"0dte_strangle_10delta_1100",-44.7,-1.26,100,-51.43
"2025-06-13","11:00:00",5999.3,"1 Jun 13 5960 P STO 3.40 | 1 Jun 13 6035 C STO 2.10",550,5976.97,"2025-06-13","16:00:00",0,"Expired",550,1,70602,116416,"0dte_strangle_15delta_1100",-44.7,-1.26,100,-60.91
"2025-06-13","11:00:00",5999.3,"1 Jun 13 5965 P STO 4.10 | 1 Jun 13 6025 C STO 3.80",790,5976.97,"2025-06-13","16:00:00",0,"Expired",790,1,70052,117416,"0dte_strangle_20delta_1100 ",-44.7,-1.26,100,-53.8
"2025-06-12","15:15:00",6041.34,"1 Jun 13 5965 P STO 3.00 | 1 Jun 13 6095 C STO 1.95",495,5976.97,"2025-06-13","16:00:00",0,"Expired",495,1,69262,115460.8,"1dte_strangle_10delta_1515",-12.34,31.44,100,-144.44
"2025-06-12","15:15:00",6041.34,"1 Jun 13 5980 P STO 4.20 | 1 Jun 13 6085 C STO 3.30",750,5976.97,"2025-06-13","16:00:00",303,"Expired",447,1,68767,116460.8,"1dte_strangle_15delta_1515",-12.34,31.44,80.67,-150
"2025-06-12","15:15:00",6041.34,"1 Jun 13 5995 P STO 6.00 | 1 Jun 13 6085 C STO 3.30",930,5976.97,"2025-06-13","16:00:00",1803,"Expired",-873,1,68320,116192.8,"1dte_strangle_20delta_1515",-12.34,31.44,72.58,-227.96
"2025-06-12","11:00:00",6035.7,"1 Jun 12 5985 P STO 1.80 | 1 Jun 12 6065 C STO 1.30",310,6045.26,"2025-06-12","16:00:00",0,"Expired",310,1,69193,117784,"0dte_strangle_10delta_1100",-12.34,25.8,100,-33.87
"2025-06-12","11:00:00",6035.7,"1 Jun 12 6000 P STO 2.80 | 1 Jun 12 6060 C STO 1.90",470,6045.26,"2025-06-12","16:00:00",0,"Expired",470,1,68883,118284,"0dte_strangle_15delta_1100",-12.34,25.8,100,-30.85
"2025-06-12","11:00:00",6035.7,"1 Jun 12 6010 P STO 3.95 | 1 Jun 12 6055 C STO 2.85",680,6045.26,"2025-06-12","16:00:00",0,"Expired",680,1,68413,118784,"0dte_strangle_20delta_1100 ",-12.34,25.8,100,-27.21
"2025-06-11","15:15:00",6017.49,"1 Jun 12 5935 P STO 3.25 | 1 Jun 12 6080 C STO 2.30",555,6045.26,"2025-06-12","16:00:00",0,"Expired",555,1,67733,114098.8,"1dte_strangle_10delta_1515",10.57,-31.89,100,-20.72
"2025-06-11","15:15:00",6017.49,"1 Jun 12 5950 P STO 4.75 | 1 Jun 12 6070 C STO 3.70",845,6045.26,"2025-06-12","16:00:00",0,"Expired",845,1,67178,115098.8,"1dte_strangle_15delta_1515",10.57,-31.89,100,-16.57
"2025-06-11","15:15:00",6017.49,"1 Jun 12 5965 P STO 6.80 | 1 Jun 12 6070 C STO 3.70",1050,6045.26,"2025-06-12","16:00:00",0,"Expired",1050,1,66333,115100.8,"1dte_strangle_20delta_1515",10.57,-31.89,100,-19.52
"2025-06-11","11:00:00",6056.13,"1 Jun 11 6015 P STO 1.35 | 1 Jun 11 6085 C STO 1.15",250,6022.24,"2025-06-11","16:00:00",0,"Expired",250,1,65283,118235.6,"0dte_strangle_10delta_1100",10.57,6.75,100,-588
"2025-06-11","11:00:00",6056.13,"1 Jun 11 6025 P STO 2.10 | 1 Jun 11 6080 C STO 1.70",380,6022.24,"2025-06-11","16:00:00",276,"Expired",104,1,65033,118735.6,"0dte_strangle_15delta_1100",10.57,6.75,61.84,-531.58
"2025-06-11","11:00:00",6056.13,"1 Jun 11 6035 P STO 3.35 | 1 Jun 11 6075 C STO 2.55",590,6022.24,"2025-06-11","16:00:00",1276,"Expired",-686,1,64929,119235.6,"0dte_strangle_20delta_1100 ",10.57,6.75,57.63,-440.68
"2025-06-10","15:15:00",6038.08,"1 Jun 11 5955 P STO 3.05 | 1 Jun 11 6105 C STO 2.65",570,6022.24,"2025-06-11","16:00:00",0,"Expired",570,1,65615,114069.6,"1dte_strangle_10delta_1515",4.03,28.17,100,-2.63
"2025-06-10","15:15:00",6038.08,"1 Jun 11 5970 P STO 4.60 | 1 Jun 11 6095 C STO 4.00",860,6022.24,"2025-06-11","16:00:00",0,"Expired",860,1,65045,115069.6,"1dte_strangle_15delta_1515",4.03,28.17,100,-0.58
"2025-06-10","15:15:00",6038.08,"1 Jun 11 5985 P STO 6.80 | 1 Jun 11 6095 C STO 4.00",1080,6022.24,"2025-06-11","16:00:00",0,"Expired",1080,1,64185,115453.6,"1dte_strangle_20delta_1515",4.03,28.17,100,-4.17
"2025-06-10","11:00:00",6019.84,"1 Jun 10 5980 P STO 1.30 | 1 Jun 10 6050 C STO 1.10",240,6038.81,"2025-06-10","16:00:00",0,"Expired",240,1,63105,117380.8,"0dte_strangle_10delta_1100",4.03,9.93,100,-122.92
"2025-06-10","11:00:00",6019.84,"1 Jun 10 5990 P STO 2.10 | 1 Jun 10 6045 C STO 1.55",365,6038.81,"2025-06-10","16:00:00",0,"Expired",365,1,62865,117880.8,"0dte_strangle_15delta_1100",4.03,9.93,100,-112.33
"2025-06-10","11:00:00",6019.84,"1 Jun 10 5995 P STO 2.70 | 1 Jun 10 6040 C STO 2.30",500,6038.81,"2025-06-10","16:00:00",0,"Expired",500,1,62500,118380.8,"0dte_strangle_20delta_1100 ",4.03,9.93,100,-93
"2025-06-09","15:15:00",6015.43,"1 Jun 10 5950 P STO 2.35 | 1 Jun 10 6075 C STO 1.85",420,6038.81,"2025-06-10","16:00:00",0,"Expired",420,1,62000,114351.6,"1dte_strangle_10delta_1515",4.27,10.8,100,-10.71
"2025-06-09","15:15:00",6015.43,"1 Jun 10 5965 P STO 4.00 | 1 Jun 10 6060 C STO 3.70",770,6038.81,"2025-06-10","16:00:00",0,"Expired",770,1,61580,115851.6,"1dte_strangle_15delta_1515",4.27,10.8,100,-9.09
"2025-06-09","15:15:00",6015.43,"1 Jun 10 5975 P STO 5.60 | 1 Jun 10 6060 C STO 3.70",930,6038.81,"2025-06-10","16:00:00",0,"Expired",930,1,60810,116265.6,"1dte_strangle_20delta_1515",4.27,10.8,100,-9.14
"2025-06-09","11:00:00",6004.06,"1 Jun 9 5965 P STO 1.40 | 1 Jun 9 6035 C STO 1.25",265,6005.88,"2025-06-09","16:00:00",0,"Expired",265,1,59880,116987.2,"0dte_strangle_10delta_1100",4.27,-0.57,100,-24.53
"2025-06-09","11:00:00",6004.06,"1 Jun 9 5975 P STO 2.30 | 1 Jun 9 6030 C STO 1.80",410,6005.88,"2025-06-09","16:00:00",0,"Expired",410,1,59615,117487.2,"0dte_strangle_15delta_1100",4.27,-0.57,100,-14.63
"2025-06-09","11:00:00",6004.06,"1 Jun 9 5980 P STO 2.95 | 1 Jun 9 6025 C STO 2.55",550,6005.88,"2025-06-09","16:00:00",0,"Expired",550,1,59205,117987.2,"0dte_strangle_20delta_1100 ",4.27,-0.57,100,-20.91
"2025-06-06","11:00:00",6002.54,"1 Jun 6 5955 P STO 1.60 | 1 Jun 6 6035 C STO 1.10",270,6000.36,"2025-06-06","16:00:00",0,"Expired",270,1,58655,116804.8,"0dte_strangle_10delta_1100",47.76,15.48,100,-66.67
"2025-06-06","11:00:00",6002.54,"1 Jun 6 5970 P STO 2.70 | 1 Jun 6 6030 C STO 1.65",435,6000.36,"2025-06-06","16:00:00",0,"Expired",435,1,58385,117304.8,"0dte_strangle_15delta_1100",47.76,15.48,100,-82.76
"2025-06-06","11:00:00",6002.54,"1 Jun 6 5975 P STO 3.35 | 1 Jun 6 6025 C STO 2.45",580,6000.36,"2025-06-06","16:00:00",0,"Expired",580,1,57950,117804.8,"0dte_strangle_20delta_1100 ",47.76,15.48,100,-67.24
"2025-06-05","15:15:00",5947.56,"1 Jun 6 5845 P STO 3.55 | 1 Jun 6 6030 C STO 3.10",665,6000.36,"2025-06-06","16:00:00",0,"Expired",665,1,57370,110707.2,"1dte_strangle_10delta_1515",14.86,-38.11,100,-30.83
"2025-06-05","15:15:00",5947.56,"1 Jun 6 5870 P STO 6.05 | 1 Jun 6 6015 C STO 5.15",1120,6000.36,"2025-06-06","16:00:00",0,"Expired",1120,1,56705,112207.2,"1dte_strangle_15delta_1515",14.86,-38.11,100,-38.84
"2025-06-05","15:15:00",5947.56,"1 Jun 6 5885 P STO 8.15 | 1 Jun 6 6015 C STO 5.15",1330,6000.36,"2025-06-06","16:00:00",0,"Expired",1330,1,55585,112695.2,"1dte_strangle_20delta_1515",14.86,-38.11,100,-29.32
"2025-06-05","11:00:00",5983.22,"1 Jun 5 5940 P STO 1.80 | 1 Jun 5 6020 C STO 1.50",330,5939.3,"2025-06-05","16:00:00",70,"Expired",260,1,54255,115986.4,"0dte_strangle_10delta_1100",14.86,-2.45,78.79,-484.85
"2025-06-05","11:00:00",5983.22,"1 Jun 5 5950 P STO 2.85 | 1 Jun 5 6015 C STO 2.05",490,5939.3,"2025-06-05","16:00:00",1070,"Expired",-580,1,53995,116486.4,"0dte_strangle_15delta_1100",14.86,-2.45,74.49,-462.24
"2025-06-05","11:00:00",5983.22,"1 Jun 5 5955 P STO 3.60 | 1 Jun 5 6010 C STO 2.85",645,5939.3,"2025-06-05","16:00:00",1570,"Expired",-925,1,54575,116986.4,"0dte_strangle_20delta_1100 ",14.86,-2.45,74.42,-396.9
"2025-06-04","15:15:00",5981.32,"1 Jun 5 5915 P STO 2.65 | 1 Jun 5 6035 C STO 2.00",465,5939.3,"2025-06-05","16:00:00",0,"Expired",465,1,55500,114258.4,"1dte_strangle_10delta_1515",8.57,2.38,100,-43.01
"2025-06-04","15:15:00",5981.32,"1 Jun 5 5930 P STO 4.15 | 1 Jun 5 6025 C STO 3.20",735,5939.3,"2025-06-05","16:00:00",0,"Expired",735,1,55035,115258.4,"1dte_strangle_15delta_1515",8.57,2.38,100,-72.11
"2025-06-04","15:15:00",5981.32,"1 Jun 5 5940 P STO 5.55 | 1 Jun 5 6025 C STO 3.20",875,5939.3,"2025-06-05","16:00:00",70,"Expired",805,1,54300,115494.4,"1dte_strangle_20delta_1515",8.57,2.38,92,-120.57
"2025-06-04","11:00:00",5985.58,"1 Jun 4 5945 P STO 1.45 | 1 Jun 4 6020 C STO 1.05",250,5970.81,"2025-06-04","16:00:00",0,"Expired",250,1,53495,116269.6,"0dte_strangle_10delta_1100",8.57,6.64,100,-40
"2025-06-04","11:00:00",5985.58,"1 Jun 4 5955 P STO 2.30 | 1 Jun 4 6010 C STO 2.10",440,5970.81,"2025-06-04","16:00:00",0,"Expired",440,1,53245,117269.6,"0dte_strangle_15delta_1100",8.57,6.64,100,-25
"2025-06-04","11:00:00",5985.58,"1 Jun 4 5960 P STO 2.95 | 1 Jun 4 6005 C STO 3.05",600,5970.81,"2025-06-04","16:00:00",0,"Expired",600,1,52805,117769.6,"0dte_strangle_20delta_1100 ",8.57,6.64,100,-18.33
"2025-06-03","15:15:00",5971.04,"1 Jun 4 5905 P STO 2.60 | 1 Jun 4 6025 C STO 1.80",440,5970.81,"2025-06-04","16:00:00",0,"Expired",440,1,52205,114024.8,"1dte_strangle_10delta_1515",2.62,32.48,100,-1.14
"2025-06-03","15:15:00",5971.04,"1 Jun 4 5920 P STO 3.95 | 1 Jun 4 6015 C STO 2.95",690,5970.81,"2025-06-04","16:00:00",0,"Expired",690,1,51765,115024.8,"1dte_strangle_15delta_1515",2.62,32.48,100,-2.17
"2025-06-03","15:15:00",5971.04,"1 Jun 4 5930 P STO 5.35 | 1 Jun 4 6015 C STO 2.95",830,5970.81,"2025-06-04","16:00:00",0,"Expired",830,1,51075,115316.8,"1dte_strangle_20delta_1515",2.62,32.48,100,-1.2
"2025-06-03","11:00:00",5954.2,"1 Jun 3 5915 P STO 1.40 | 1 Jun 3 5985 C STO 1.15",255,5970.37,"2025-06-03","16:00:00",0,"Expired",255,1,50245,116004,"0dte_strangle_10delta_1100",2.62,15.64,100,-101.96
"2025-06-03","11:00:00",5954.2,"1 Jun 3 5925 P STO 2.15 | 1 Jun 3 5980 C STO 1.65",380,5970.37,"2025-06-03","16:00:00",0,"Expired",380,1,49990,116504,"0dte_strangle_15delta_1100",2.62,15.64,100,-102.63
"2025-06-03","11:00:00",5954.2,"1 Jun 3 5930 P STO 2.80 | 1 Jun 3 5975 C STO 2.35",515,5970.37,"2025-06-03","16:00:00",0,"Expired",515,1,49610,117004,"0dte_strangle_20delta_1100 ",2.62,15.64,100,-111.65
"2025-06-02","15:15:00",5929.41,"1 Jun 3 5855 P STO 2.50 | 1 Jun 3 5990 C STO 1.90",440,5970.37,"2025-06-03","16:00:00",0,"Expired",440,1,49095,112529.2,"1dte_strangle_10delta_1515",-15.01,32.73,100,-2.27
"2025-06-02","15:15:00",5929.41,"1 Jun 3 5875 P STO 4.50 | 1 Jun 3 5975 C STO 3.65",815,5970.37,"2025-06-03","16:00:00",0,"Expired",815,1,48655,114029.2,"1dte_strangle_15delta_1515",-15.01,32.73,100,-31.29
"2025-06-02","15:15:00",5929.41,"1 Jun 3 5885 P STO 5.95 | 1 Jun 3 5975 C STO 3.65",960,5970.37,"2025-06-03","16:00:00",0,"Expired",960,1,47840,114147.2,"1dte_strangle_20delta_1515",-15.01,32.73,100,-11.46
"2025-06-02","11:00:00",5903.5,"1 Jun 2 5855 P STO 1.75 | 1 Jun 2 5940 C STO 1.45",320,5935.94,"2025-06-02","16:00:00",0,"Expired",320,1,46880,114420,"0dte_strangle_10delta_1100",-15.01,6.82,100,-14.06
"2025-06-02","11:00:00",5903.5,"1 Jun 2 5865 P STO 2.60 | 1 Jun 2 5935 C STO 1.95",455,5935.94,"2025-06-02","16:00:00",94,"Expired",361,1,46560,114920,"0dte_strangle_15delta_1100",-15.01,6.82,92.31,-19.78
"2025-06-02","11:00:00",5903.5,"1 Jun 2 5875 P STO 3.85 | 1 Jun 2 5930 C STO 2.70",655,5935.94,"2025-06-02","16:00:00",594,"Expired",61,1,46199,115420,"0dte_strangle_20delta_1100 ",-15.01,6.82,79.39,-32.82
"2025-05-30","11:00:00",5897.93,"1 May 30 5840 P STO 1.95 | 1 May 30 5945 C STO 1.65",360,5911.69,"2025-05-30","16:00:00",0,"Expired",360,1,46138,113251.6,"0dte_strangle_10delta_1100",-8.5,-5.74,100,-344.44
"2025-05-30","11:00:00",5897.93,"1 May 30 5855 P STO 3.35 | 1 May 30 5935 C STO 2.80",615,5911.69,"2025-05-30","16:00:00",0,"Expired",615,1,45778,114251.6,"0dte_strangle_15delta_1100",-8.5,-5.74,100,-282.11
"2025-05-30","11:00:00",5897.93,"1 May 30 5865 P STO 4.75 | 1 May 30 5930 C STO 3.65",840,5911.69,"2025-05-30","16:00:00",0,"Expired",840,1,45163,114665.6,"0dte_strangle_20delta_1100 ",-8.5,-5.74,100,-253.57
"2025-05-29","15:15:00",5897.13,"1 May 30 5800 P STO 3.40 | 1 May 30 5985 C STO 2.85",625,5911.69,"2025-05-30","16:00:00",0,"Expired",625,1,44323,109155.6,"1dte_strangle_10delta_1515",51.41,-42.83,100,-4
"2025-05-29","15:15:00",5897.13,"1 May 30 5820 P STO 5.40 | 1 May 30 5965 C STO 5.30",1070,5911.69,"2025-05-30","16:00:00",0,"Expired",1070,1,43698,111155.6,"1dte_strangle_15delta_1515",51.41,-42.83,100,-4.21
"2025-05-29","15:15:00",5897.13,"1 May 30 5840 P STO 8.30 | 1 May 30 5965 C STO 5.30",1360,5911.69,"2025-05-30","16:00:00",0,"Expired",1360,1,42628,112229.6,"1dte_strangle_20delta_1515",51.41,-42.83,100,-15.81
"2025-05-29","11:00:00",5920.93,"1 May 29 5870 P STO 2.10 | 1 May 29 5970 C STO 1.60",370,5912.17,"2025-05-29","16:00:00",0,"Expired",370,1,41268,113511.6,"0dte_strangle_10delta_1100",51.41,-19.03,100,-329.73
"2025-05-29","11:00:00",5920.93,"1 May 29 5880 P STO 3.15 | 1 May 29 5960 C STO 2.60",575,5912.17,"2025-05-29","16:00:00",0,"Expired",575,1,40898,114511.6,"0dte_strangle_15delta_1100",51.41,-19.03,100,-261.74
"2025-05-29","11:00:00",5920.93,"1 May 29 5890 P STO 4.75 | 1 May 29 5950 C STO 4.25",900,5912.17,"2025-05-29","16:00:00",0,"Expired",900,1,40323,115511.6,"0dte_strangle_20delta_1100 ",51.41,-19.03,100,-197.22
"2025-05-28","15:15:00",5911.37,"1 May 29 5815 P STO 3.50 | 1 May 29 6000 C STO 3.45",695,5912.17,"2025-05-29","16:00:00",0,"Expired",695,1,39423,109364.4,"1dte_strangle_10delta_1515",4,-14.17,100,-23.74
"2025-05-28","15:15:00",5911.37,"1 May 29 5835 P STO 5.70 | 1 May 29 5985 C STO 5.35",1105,5912.17,"2025-05-29","16:00:00",0,"Expired",1105,1,38728,110864.4,"1dte_strangle_15delta_1515",4,-14.17,100,-19
"2025-05-28","15:15:00",5911.37,"1 May 29 5850 P STO 8.20 | 1 May 29 5985 C STO 5.35",1355,5912.17,"2025-05-29","16:00:00",0,"Expired",1355,1,37623,112090.4,"1dte_strangle_20delta_1515",4,-14.17,100,-23.62
"2025-05-28","11:00:00",5905.29,"1 May 28 5865 P STO 1.65 | 1 May 28 5940 C STO 1.45",310,5888.55,"2025-05-28","16:00:00",0,"Expired",310,1,36268,114634.8,"0dte_strangle_10delta_1100",4,-20.25,100,-4.84
"2025-05-28","11:00:00",5905.29,"1 May 28 5875 P STO 2.65 | 1 May 28 5935 C STO 1.95",460,5888.55,"2025-05-28","16:00:00",0,"Expired",460,1,35958,115076.8,"0dte_strangle_15delta_1100",4,-20.25,100,-1.09
"2025-05-28","11:00:00",5905.29,"1 May 28 5880 P STO 3.35 | 1 May 28 5930 C STO 2.65",600,5888.55,"2025-05-28","16:00:00",0,"Expired",600,1,35498,115576.8,"0dte_strangle_20delta_1100 ",4,-20.25,100,-2.5
"2025-05-27","15:15:00",5915.5,"1 May 28 5840 P STO 2.55 | 1 May 28 5975 C STO 2.15",470,5888.55,"2025-05-28","16:00:00",0,"Expired",470,1,34898,112360,"1dte_strangle_10delta_1515",51.25,61.43,100,-3.19
"2025-05-27","15:15:00",5915.5,"1 May 28 5860 P STO 4.35 | 1 May 28 5965 C STO 3.40",775,5888.55,"2025-05-28","16:00:00",0,"Expired",775,1,34428,113360,"1dte_strangle_15delta_1515",51.25,61.43,100,-1.94
"2025-05-27","15:15:00",5915.5,"1 May 28 5870 P STO 5.65 | 1 May 28 5965 C STO 3.40",905,5888.55,"2025-05-28","16:00:00",0,"Expired",905,1,33653,113760,"1dte_strangle_20delta_1515",51.25,61.43,100,-2.76
"2025-05-27","11:00:00",5891.7,"1 May 27 5850 P STO 1.45 | 1 May 27 5925 C STO 0.95",240,5921.54,"2025-05-27","16:00:00",0,"Expired",240,1,32748,114504,"0dte_strangle_10delta_1100",51.25,37.63,100,-172.92
"2025-05-27","11:00:00",5891.7,"1 May 27 5860 P STO 2.15 | 1 May 27 5915 C STO 2.10",425,5921.54,"2025-05-27","16:00:00",654,"Expired",-229,1,32508,115504,"0dte_strangle_15delta_1100",51.25,37.63,61.18,-178.82
"2025-05-27","11:00:00",5891.7,"1 May 27 5870 P STO 3.40 | 1 May 27 5910 C STO 3.05",645,5921.54,"2025-05-27","16:00:00",1154,"Expired",-509,1,32737,116004,"0dte_strangle_20delta_1100 ",51.25,37.63,28.68,-144.19
"2025-05-23","11:00:00",5783.47,"1 May 23 5720 P STO 2.65 | 1 May 23 5840 C STO 2.25",490,5802.82,"2025-05-23","16:00:00",0,"Expired",490,1,33246,110016.4,"0dte_strangle_10delta_1100",-60.12,1.58,100,-1.02
"2025-05-23","11:00:00",5783.47,"1 May 23 5730 P STO 3.70 | 1 May 23 5830 C STO 3.40",710,5802.82,"2025-05-23","16:00:00",0,"Expired",710,1,32756,111016.4,"0dte_strangle_15delta_1100",-60.12,1.58,100,-21.13
"2025-05-23","11:00:00",5783.47,"1 May 23 5740 P STO 5.20 | 1 May 23 5820 C STO 5.10",1030,5802.82,"2025-05-23","16:00:00",0,"Expired",1030,1,32046,112016.4,"0dte_strangle_20delta_1100 ",-60.12,1.58,100,-42.72
"2025-05-22","15:15:00",5874.26,"1 May 23 5790 P STO 3.10 | 1 May 23 5950 C STO 2.60",570,5802.82,"2025-05-23","16:00:00",0,"Expired",570,1,31016,109911.2,"1dte_strangle_10delta_1515",-3.35,33,100,-497.37
"2025-05-22","15:15:00",5874.26,"1 May 23 5810 P STO 5.20 | 1 May 23 5935 C STO 4.30",950,5802.82,"2025-05-23","16:00:00",718,"Expired",232,1,30446,111411.2,"1dte_strangle_15delta_1515",-3.35,33,75.26,-390
"2025-05-22","15:15:00",5874.26,"1 May 23 5820 P STO 6.70 | 1 May 23 5935 C STO 4.30",1100,5802.82,"2025-05-23","16:00:00",1718,"Expired",-618,1,30214,112059.2,"1dte_strangle_20delta_1515",-3.35,33,54.09,-387.73
"2025-05-22","11:00:00",5841.23,"1 May 22 5780 P STO 2.10 | 1 May 22 5890 C STO 1.90",400,5842.01,"2025-05-22","16:00:00",0,"Expired",400,1,30832,111947.6,"0dte_strangle_10delta_1100",-3.35,-0.03,100,-13.75
"2025-05-22","11:00:00",5841.23,"1 May 22 5795 P STO 3.65 | 1 May 22 5880 C STO 3.20",685,5842.01,"2025-05-22","16:00:00",0,"Expired",685,1,30432,112947.6,"0dte_strangle_15delta_1100",-3.35,-0.03,100,-13.87
"2025-05-22","11:00:00",5841.23,"1 May 22 5805 P STO 5.20 | 1 May 22 5875 C STO 4.15",935,5842.01,"2025-05-22","16:00:00",0,"Expired",935,1,29747,113447.6,"0dte_strangle_20delta_1100 ",-3.35,-0.03,100,-8.02
"2025-05-21","15:15:00",5847.39,"1 May 22 5755 P STO 3.60 | 1 May 22 5930 C STO 3.05",665,5842.01,"2025-05-22","16:00:00",0,"Expired",665,1,28812,108686.8,"1dte_strangle_10delta_1515",-30.28,-62.79,100,-23.31
"2025-05-21","15:15:00",5847.39,"1 May 22 5775 P STO 5.80 | 1 May 22 5915 C STO 4.80",1060,5842.01,"2025-05-22","16:00:00",0,"Expired",1060,1,28147,110186.8,"1dte_strangle_15delta_1515",-30.28,-62.79,100,-18.87
