book,open_date,pnl,prediction,fold,keep
CALLS_0DTE_11,2024-11-20,-1581.0,-866.7716170870323,6,False
CALLS_0DTE_11,2024-11-21,-441.0,-3375.9032476244506,6,False
CALLS_0DTE_11,2024-11-22,600.0,-2173.0006693305913,6,False
CALLS_0DTE_11,2024-11-25,4796.0,-2702.028280000813,6,False
CALLS_0DTE_11,2024-11-26,-1128.0,-1322.2854606879657,6,False
CALLS_0DTE_11,2024-11-27,480.0,-1002.0479108133659,6,False
CALLS_0DTE_11,2024-11-29,137.0,-1376.2025711310976,6,False
CALLS_0DTE_11,2024-12-02,-3905.0,-1955.2458635587782,6,False
CALLS_0DTE_11,2024-12-03,-608.0,-1894.4485593633879,6,False
CALLS_0DTE_11,2024-12-04,-664.0,-2071.958303316257,6,False
CALLS_0DTE_11,2024-12-05,395.0,-506.4189774240713,6,False
CALLS_0DTE_11,2024-12-06,460.0,-1164.1685048810655,6,False
CALLS_0DTE_11,2024-12-09,-4185.0,-265.203016186103,6,False
CALLS_0DTE_11,2024-12-10,445.0,-370.93929168849206,6,False
CALLS_0DTE_11,2024-12-11,-469.0,-1328.295157100691,6,False
CALLS_0DTE_11,2024-12-12,430.0,379.4278679169897,6,False
CALLS_0DTE_11,2024-12-13,-94.0,-1313.7204514869795,6,False
CALLS_0DTE_11,2024-12-16,-3405.0,-2179.170901917881,6,False
CALLS_0DTE_11,2024-12-17,-146.0,-1212.6419165280201,6,False
CALLS_0DTE_11,2024-12-18,820.0,443.06151151546163,6,False
CALLS_0DTE_11,2024-12-19,1025.0,-558.6073109748206,6,False
CALLS_0DTE_11,2024-12-20,-230.0,-4464.172813731929,6,False
CALLS_0DTE_11,2024-12-23,-4920.0,-3114.073489092336,6,False
CALLS_0DTE_11,2024-12-24,-570.0,-1544.5598411997498,6,False
CALLS_0DTE_11,2024-12-26,495.0,-1886.0879993092099,6,False
CALLS_0DTE_11,2024-12-27,796.0,-1605.56471634867,6,False
CALLS_0DTE_11,2024-12-30,646.0,-2276.8586115556477,6,False
CALLS_0DTE_11,2024-12-31,1005.0,439.8737262573324,6,False
CALLS_0DTE_11,2025-01-02,795.0,-832.5079100684206,6,False
CALLS_0DTE_11,2025-01-03,-1052.0,-2139.25138694918,6,False
CALLS_0DTE_11,2025-01-06,-5010.0,-2719.7182832315552,6,False
CALLS_0DTE_11,2025-01-07,790.0,-2145.5855425224595,6,False
CALLS_0DTE_11,2025-01-08,620.0,-592.456452358802,6,False
CALLS_0DTE_11,2025-01-10,985.0,-2104.057537478364,6,False
CALLS_0DTE_11,2025-01-13,22631.0,-4846.2851737172905,6,False
CALLS_0DTE_11,2025-01-14,835.0,-655.7164162054162,6,False
CALLS_0DTE_11,2025-01-15,-111.0,-2022.370804076655,6,False
CALLS_0DTE_11,2025-01-16,615.0,-969.8242790257095,6,False
CALLS_0DTE_11,2025-01-17,520.0,-3920.951551142484,6,False
CALLS_0DTE_11,2025-01-21,-1304.0,-2271.2538819711317,6,False
CALLS_0DTE_11,2025-01-22,550.0,-2034.333072676014,7,False
CALLS_0DTE_11,2025-01-23,-1570.0,-1186.3867971347856,7,False
CALLS_0DTE_11,2025-01-24,590.0,139.64439049119355,7,False
CALLS_0DTE_11,2025-01-27,2062.0,-1211.4478195047136,7,False
CALLS_0DTE_11,2025-01-28,-285.0,-1964.8016861280275,7,False
CALLS_0DTE_11,2025-01-29,895.0,82.33569116307429,7,False
CALLS_0DTE_11,2025-01-30,-1937.0,-2924.477796601756,7,False
CALLS_0DTE_11,2025-01-31,565.0,-697.4286747997709,7,False
CALLS_0DTE_11,2025-02-03,3327.0,-3996.2139710531756,7,False
CALLS_0DTE_11,2025-02-04,2.0,-2351.4218715202883,7,False
CALLS_0DTE_11,2025-02-05,-2240.0,-1455.211572258388,7,False
CALLS_0DTE_11,2025-02-06,-515.0,-2120.736240142714,7,False
CALLS_0DTE_11,2025-02-07,1030.0,156.1952731651099,7,False
CALLS_0DTE_11,2025-02-10,177.0,-2026.9091661197615,7,False
CALLS_0DTE_11,2025-02-11,520.0,-1253.9521225221163,7,False
CALLS_0DTE_11,2025-02-12,388.0,-1422.565332210422,7,False
CALLS_0DTE_11,2025-02-13,-1480.0,-2907.909773050663,7,False
CALLS_0DTE_11,2025-02-14,595.0,-2530.4825551998356,7,False
CALLS_0DTE_11,2025-02-18,67.0,-3059.7728313204275,7,False
CALLS_0DTE_11,2025-02-19,-1485.0,-1770.3738705046405,7,False
CALLS_0DTE_11,2025-02-20,-1507.0,-2159.544627284967,7,False
CALLS_0DTE_11,2025-02-21,665.0,609.9330578336243,7,True
CALLS_0DTE_11,2025-02-24,-5860.0,-1011.4104361873965,7,False
CALLS_0DTE_11,2025-02-25,-55.0,-2349.4456339516482,7,False
CALLS_0DTE_11,2025-02-26,635.0,407.0866227470075,7,False
CALLS_0DTE_11,2025-02-27,1020.0,-447.6461984430833,7,False
CALLS_0DTE_11,2025-02-28,-2975.0,-5391.51942234054,7,False
CALLS_0DTE_11,2025-03-03,-8510.0,-3153.052061885751,7,False
CALLS_0DTE_11,2025-03-04,10.0,-2874.8275772746933,7,False
CALLS_0DTE_11,2025-03-05,-2843.0,-2246.0245481704223,7,False
CALLS_0DTE_11,2025-03-06,1445.0,434.89583846354986,7,False
CALLS_0DTE_11,2025-03-07,-1755.0,-2512.9777812195834,7,False
CALLS_0DTE_11,2025-03-10,-7711.0,-1269.7074250190503,7,False
CALLS_0DTE_11,2025-03-11,1585.0,-2346.176897589415,7,False
CALLS_0DTE_11,2025-03-12,-545.0,-2906.918091738853,7,False
CALLS_0DTE_11,2025-03-13,1330.0,782.5292735873988,7,True
CALLS_0DTE_11,2025-03-14,-824.0,-5086.334342561953,7,False
CALLS_0DTE_11,2025-03-17,-6900.0,-5677.499999228995,7,False
CALLS_0DTE_11,2025-03-18,1045.0,-1420.877702219824,7,False
CALLS_0DTE_11,2025-03-19,-669.0,-2078.815102408409,7,False
CALLS_0DTE_11,2025-03-20,915.0,-4339.040156279973,7,False
CALLS_0DTE_11,2025-03-21,-816.0,-1657.6374081157574,7,False
CALLS_0DTE_11,2025-03-24,-6445.0,-5075.0877725964365,7,False
CALLS_0DTE_11,2025-03-25,455.0,-3151.7127360608065,7,False
CALLS_0DTE_11,2025-03-26,540.0,-743.2045326846054,7,False
CALLS_0DTE_11,2025-03-27,655.0,-3853.4361576728293,7,False
CALLS_0DTE_11,2025-03-28,1035.0,-2545.07614856902,7,False
CALLS_0DTE_11,2025-03-31,-7955.0,-4886.020088370675,7,False
CALLS_0DTE_11,2025-04-01,643.0,-718.8619633254702,7,False
CALLS_0DTE_11,2025-04-02,-552.0,-4717.9105318218135,7,False
CALLS_0DTE_11,2025-04-03,1400.0,-1269.7074250190503,7,False
CALLS_0DTE_11,2025-04-04,2460.0,-2699.5765283372257,7,False
CALLS_0DTE_11,2025-04-07,1960.0,-6315.883349553669,7,False
CALLS_0DTE_11,2025-04-08,2090.0,-1992.3458882627813,7,False
CALLS_0DTE_11,2025-04-09,-10635.0,-3992.765339295893,7,False
CALLS_0DTE_11,2025-04-10,2525.0,-2699.5765283372257,7,False
CALLS_0DTE_11,2025-04-11,-5601.0,-3941.887809264812,7,False
CALLS_0DTE_11,2025-04-14,-5663.0,-3692.8013795342335,7,False
CALLS_0DTE_11,2025-04-15,1135.0,-1191.4751879042603,7,False
CALLS_0DTE_11,2025-04-16,1300.0,-1713.187946908759,7,False
CALLS_0DTE_11,2025-04-17,1175.0,-2964.2101332417706,7,False
CALLS_0DTE_11,2025-04-21,35699.0,-2699.5765283372257,7,False
CALLS_0DTE_11,2025-04-22,-241.0,-6977.6494300375425,7,False
CALLS_0DTE_11,2025-04-23,1385.0,-3971.754121583614,7,False
CALLS_0DTE_11,2025-04-24,-1692.0,-6074.525437896464,7,False
CALLS_0DTE_11,2025-04-25,-1921.0,-2456.624720246363,7,False
CALLS_0DTE_11,2025-04-28,4619.0,-1481.0509432467302,7,False
CALLS_0DTE_11,2025-04-29,427.0,-4297.296224475915,7,False
CALLS_0DTE_11,2025-04-30,-4655.0,-2048.4445651346155,7,False
CALLS_0DTE_11,2025-05-01,985.0,-668.8671786458666,7,False
CALLS_0DTE_11,2025-05-02,683.0,-1922.2498848752662,7,False
CALLS_0DTE_11,2025-05-05,17473.0,-97.9461062143447,7,False
CALLS_0DTE_11,2025-05-06,755.0,-557.1497516912883,7,False
CALLS_0DTE_11,2025-05-07,682.0,-2194.764484185812,7,False
CALLS_0DTE_11,2025-05-08,326.0,-2433.670174994757,7,False
CALLS_0DTE_11,2025-05-09,1025.0,-2038.8286099968643,7,False
CALLS_0DTE_11,2025-05-12,-5084.0,-1987.7507097470027,7,False
CALLS_0DTE_11,2025-05-13,675.0,-1735.1843996367634,7,False
CALLS_0DTE_11,2025-05-14,635.0,-2913.2474755574403,7,False
CALLS_0DTE_11,2025-05-15,-1975.0,-1398.0082960814805,7,False
CALLS_0DTE_11,2025-05-16,-2310.0,-2163.57745917544,7,False
CALLS_0DTE_11,2025-05-19,-5910.0,-4719.497001287655,7,False
CALLS_0DTE_11,2025-05-20,655.0,-5.765785427499555,7,False
CALLS_0DTE_11,2025-05-21,715.0,660.4386777987213,8,False
CALLS_0DTE_11,2025-05-22,1020.0,-1854.030821613457,8,False
CALLS_0DTE_11,2025-05-23,293.0,-2291.5479078780704,8,False
CALLS_0DTE_11,2025-05-27,-1624.0,-4670.094359906852,8,False
CALLS_0DTE_11,2025-05-28,705.0,-3557.6901433206745,8,False
CALLS_0DTE_11,2025-05-29,875.0,-2499.955894837939,8,False
CALLS_0DTE_11,2025-05-30,291.0,-1217.0285164850625,8,False
CALLS_0DTE_11,2025-06-02,4536.0,-2083.001577196997,8,False
CALLS_0DTE_11,2025-06-03,-477.0,-1629.3654465143468,8,False
CALLS_0DTE_11,2025-06-04,690.0,-2675.8010147777577,8,False
CALLS_0DTE_11,2025-06-05,710.0,468.9401431693464,8,False
CALLS_0DTE_11,2025-06-06,605.0,-3833.4629510747004,8,False
CALLS_0DTE_11,2025-06-09,-5575.0,-2605.2268199408322,8,False
CALLS_0DTE_11,2025-06-10,-796.0,-1949.8816460429807,8,False
CALLS_0DTE_11,2025-06-11,635.0,562.0283512868695,8,False
CALLS_0DTE_11,2025-06-12,149.0,-596.3386635293368,8,False
CALLS_0DTE_11,2025-06-13,680.0,-295.8074346563265,8,False
CALLS_0DTE_11,2025-06-16,5072.0,-1997.4801946188782,8,False
CALLS_0DTE_11,2025-06-17,505.0,-146.65446434938178,8,False
CALLS_0DTE_11,2025-06-18,945.0,-988.0729503012899,8,False
CALLS_0DTE_11,2025-06-20,975.0,-431.487191114498,8,False
CALLS_0DTE_11,2025-06-23,19520.0,-6747.040393133709,8,False
CALLS_0DTE_11,2025-06-24,-723.0,-1541.2631728917243,8,False
CALLS_0DTE_11,2025-06-25,550.0,-648.3640471307823,8,False
CALLS_0DTE_11,2025-06-26,-615.0,-1932.3827774356603,8,False
CALLS_0DTE_11,2025-06-27,540.0,-1374.7543565195117,8,False
CALLS_0DTE_11,2025-06-30,2096.0,-2338.707262913521,8,False
CALLS_0DTE_11,2025-07-01,-495.0,-2138.667664950095,8,False
CALLS_0DTE_11,2025-07-02,-752.0,-1710.5375725434728,8,False
CALLS_0DTE_11,2025-07-03,-40.0,-497.47854430974263,8,False
CALLS_0DTE_11,2025-07-07,1511.0,-604.3223356844793,8,False
CALLS_0DTE_11,2025-07-08,675.0,-795.4506149870563,8,False
CALLS_0DTE_11,2025-07-09,-1261.0,-2765.6972113889287,8,False
CALLS_0DTE_11,2025-07-10,-86.0,-2462.6501430570947,8,False
CALLS_0DTE_11,2025-07-11,575.0,-2678.5453139664332,8,False
CALLS_0DTE_11,2025-07-14,3895.0,-3047.9031626739657,8,False
CALLS_0DTE_11,2025-07-15,725.0,-322.57252406596353,8,False
CALLS_0DTE_11,2025-07-16,-485.0,-2244.6052499447537,8,False
CALLS_0DTE_11,2025-07-17,-796.0,-1827.607784548518,8,False
CALLS_0DTE_11,2025-07-18,410.0,-3098.3771903547436,8,False
CALLS_0DTE_11,2025-07-21,-3236.0,-2382.958442709775,8,False
CALLS_0DTE_11,2025-07-22,-7.0,-2687.2278377438192,8,False
CALLS_0DTE_11,2025-07-23,-1510.0,-2530.589310272042,8,False
CALLS_0DTE_11,2025-07-24,455.0,-2387.636385644876,8,False
CALLS_0DTE_11,2025-07-25,-494.0,-2664.09765535178,8,False
CALLS_0DTE_11,2025-07-28,-5025.0,-1928.1639767459951,8,False
CALLS_0DTE_11,2025-07-29,515.0,-2079.401500152233,8,False
CALLS_0DTE_11,2025-07-30,730.0,494.2964994929873,8,False
CALLS_0DTE_11,2025-07-31,640.0,-3027.494813312086,8,False
CALLS_0DTE_11,2025-08-01,970.0,-3624.0150648466547,8,False
CALLS_0DTE_11,2025-08-04,8599.0,-5294.878311912878,8,False
CALLS_0DTE_11,2025-08-05,660.0,-2652.225542401576,8,False
CALLS_0DTE_11,2025-08-06,-551.0,-1279.7110904142694,8,False
CALLS_0DTE_11,2025-08-07,635.0,-356.92413578410117,8,False
CALLS_0DTE_11,2025-08-08,-490.0,-1553.5912602157928,8,False
CALLS_0DTE_11,2025-08-11,-5000.0,-2790.505920534422,8,False
CALLS_0DTE_11,2025-08-12,-1395.0,-1518.973310182831,8,False
CALLS_0DTE_11,2025-08-13,-128.0,-1041.6775427732573,8,False
CALLS_0DTE_11,2025-08-14,510.0,-1429.5995232694327,8,False
CALLS_0DTE_11,2025-08-15,500.0,-2706.5694870477387,8,False
CALLS_0DTE_11,2025-08-18,-144.0,-1505.1587614853681,8,False
CALLS_0DTE_11,2025-08-19,475.0,-553.5539444539183,8,False
CALLS_0DTE_11,2025-08-20,-2695.0,-5113.155303967998,8,False
CALLS_0DTE_11,2025-08-21,790.0,-938.0134149881145,8,False
CALLS_0DTE_11,2025-08-22,505.0,-5981.334669039755,8,False
CALLS_0DTE_11,2025-08-25,403.0,-1420.4220323474162,8,False
CALLS_0DTE_11,2025-08-26,-555.0,-2373.0381739376894,8,False
CALLS_0DTE_11,2025-08-27,-220.0,-1957.3397943473753,8,False
CALLS_0DTE_11,2025-08-28,-771.0,-1833.8049017501762,8,False
CALLS_0DTE_11,2025-08-29,584.0,31.239013676314503,8,False
CALLS_0DTE_11,2025-09-02,-1304.0,-3291.700720126587,8,False
CALLS_0DTE_11,2025-09-03,505.0,-4.575340427328639,8,False
CALLS_0DTE_11,2025-09-04,-1455.0,-1992.5578840515166,8,False
CALLS_0DTE_11,2025-09-05,-1175.0,-5397.602973688722,8,False
CALLS_0DTE_11,2025-09-08,9271.0,-3727.3939105935797,8,False
CALLS_0DTE_11,2025-09-09,-600.0,-2970.82071367035,8,False
CALLS_0DTE_11,2025-09-10,450.0,284.61772380865756,8,False
CALLS_0DTE_11,2025-09-11,-192.0,-1667.6677934449147,8,False
CALLS_0DTE_11,2025-09-12,490.0,-2901.7954160767504,8,False
CALLS_0DTE_11,2025-09-15,435.0,-1742.5178746003926,8,False
CALLS_0DTE_11,2025-09-16,485.0,-4187.297600694525,8,False
CALLS_0DTE_11,2025-09-17,1340.0,-589.8899581149801,8,False
CALLS_0DTE_11,2025-09-18,670.0,-2991.8251873589275,8,False
CALLS_1DTE_1515,2023-01-25,-520.0,-537.0649035026518,1,False
CALLS_1DTE_1515,2023-01-26,-540.0,-539.8957254068453,1,False
CALLS_1DTE_1515,2023-01-27,435.0,-547.12724618302,1,False
CALLS_1DTE_1515,2023-01-30,-565.0,-541.487884661685,1,False
CALLS_1DTE_1515,2023-01-31,-515.0,-552.2702032554904,1,False
CALLS_1DTE_1515,2023-02-01,-515.0,-538.8126140448561,1,False
CALLS_1DTE_1515,2023-02-02,475.0,-558.3023357077277,1,False
CALLS_1DTE_1515,2023-02-03,480.0,-558.8752276771037,1,False
CALLS_1DTE_1515,2023-02-06,-510.0,-550.4389975272373,1,False
CALLS_1DTE_1515,2023-02-07,465.0,-546.6575779782304,1,False
CALLS_1DTE_1515,2023-02-08,450.0,-532.4256589593103,1,False
CALLS_1DTE_1515,2023-02-09,-66.0,-546.1473066691809,1,False
CALLS_1DTE_1515,2023-02-10,-540.0,-545.2099774339106,1,False
CALLS_1DTE_1515,2023-02-13,-485.0,-552.2702032554904,1,False
CALLS_1DTE_1515,2023-02-14,-315.0,-547.4173880135845,1,False
CALLS_1DTE_1515,2023-02-15,450.0,-544.909867436026,1,False
CALLS_1DTE_1515,2023-02-16,465.0,-550.0409138218589,1,False
CALLS_1DTE_1515,2023-02-17,510.0,-539.978865729926,1,False
CALLS_1DTE_1515,2023-02-21,490.0,-526.1162472792043,1,False
CALLS_1DTE_1515,2023-02-22,-540.0,-553.4313622959436,1,False
CALLS_1DTE_1515,2023-02-23,490.0,-543.5876163107571,1,False
CALLS_1DTE_1515,2023-02-24,-515.0,-539.9800569022508,1,False
CALLS_1DTE_1515,2023-02-27,450.0,-555.3985295326178,1,False
CALLS_1DTE_1515,2023-02-28,470.0,-552.0720826075966,1,False
CALLS_1DTE_1515,2023-03-01,-525.0,-554.0756080480085,1,False
CALLS_1DTE_1515,2023-03-02,-530.0,-545.2099774339106,1,False
CALLS_1DTE_1515,2023-03-03,123.0,-553.563765783724,1,False
CALLS_1DTE_1515,2023-03-06,485.0,-560.9034428838893,1,False
CALLS_1DTE_1515,2023-03-07,239.0,-532.7976342378229,1,False
CALLS_1DTE_1515,2023-03-08,470.0,-553.7198398798471,1,False
CALLS_1DTE_1515,2023-03-09,475.0,-545.3292960614708,1,False
CALLS_1DTE_1515,2023-03-10,495.0,-537.8369344263116,1,False
CALLS_1DTE_1515,2023-03-13,-490.0,-541.4746885638771,1,False
CALLS_1DTE_1515,2023-03-14,-500.0,-551.1704786798069,1,False
CALLS_1DTE_1515,2023-03-15,-480.0,-542.0171292055087,1,False
CALLS_1DTE_1515,2023-03-16,480.0,-546.3086260716902,1,False
CALLS_1DTE_1515,2023-03-17,-490.0,-525.5126893396425,1,False
CALLS_1DTE_1515,2023-03-20,-500.0,-546.5192337622639,1,False
CALLS_1DTE_1515,2023-03-21,510.0,-548.163155705284,1,False
CALLS_1DTE_1515,2023-03-22,495.0,-554.0199498777316,1,False
CALLS_1DTE_1515,2023-03-23,-465.0,-555.0496624557036,1,False
CALLS_1DTE_1515,2023-03-24,-500.0,-546.8722053904023,1,False
CALLS_1DTE_1515,2023-03-27,510.0,-550.1593982943634,1,False
CALLS_1DTE_1515,2023-03-28,-520.0,-554.4796499152012,1,False
CALLS_1DTE_1515,2023-03-29,-465.0,-548.712092338479,1,False
CALLS_1DTE_1515,2023-03-30,-455.0,-557.3371239605677,1,False
CALLS_1DTE_1515,2023-03-31,-515.0,-552.2702032554904,1,False
CALLS_1DTE_1515,2023-04-03,465.0,-547.12724618302,1,False
CALLS_1DTE_1515,2023-04-04,495.0,-532.9234833259262,1,False
CALLS_1DTE_1515,2023-04-05,-560.0,-541.3767718248627,1,False
CALLS_1DTE_1515,2023-04-06,-401.0,-546.6575779782304,1,False
CALLS_1DTE_1515,2023-04-10,-394.0,-544.909867436026,1,False
CALLS_1DTE_1515,2023-04-11,455.0,-546.7714780148586,1,False
CALLS_1DTE_1515,2023-04-12,-500.0,-533.4164038573549,1,False
CALLS_1DTE_1515,2023-04-13,490.0,-552.2702032554904,1,False
CALLS_1DTE_1515,2023-04-14,-530.0,-553.6059398432188,1,False
CALLS_1DTE_1515,2023-04-17,-567.0,-551.602414402807,1,False
CALLS_1DTE_1515,2023-04-18,460.0,-542.3675167229072,1,False
CALLS_1DTE_1515,2023-04-19,465.0,-545.2099774339106,1,False
CALLS_1DTE_1515,2023-04-20,-525.0,-550.7391075251219,1,False
CALLS_1DTE_1515,2023-04-21,-239.0,-554.8708448592379,1,False
CALLS_1DTE_1515,2023-04-24,485.0,-551.602414402807,1,False
CALLS_1DTE_1515,2023-04-25,440.0,-532.4256589593103,1,False
CALLS_1DTE_1515,2023-04-26,-530.0,-546.1473066691809,1,False
CALLS_1DTE_1515,2023-04-27,-525.0,-553.563765783724,1,False
CALLS_1DTE_1515,2023-04-28,153.0,-553.3247719070519,1,False
CALLS_1DTE_1515,2023-05-01,460.0,-556.9237560528416,1,False
CALLS_1DTE_1515,2023-05-02,500.0,-532.7976342378229,1,False
CALLS_1DTE_1515,2023-05-03,510.0,-553.8972234704443,1,False
CALLS_1DTE_1515,2023-05-04,-490.0,-541.3767718248627,1,False
CALLS_1DTE_1515,2023-05-05,510.0,-553.563765783724,1,False
CALLS_1DTE_1515,2023-05-08,435.0,-551.602414402807,1,False
CALLS_1DTE_1515,2023-05-09,-510.0,-549.7408038239744,1,False
CALLS_1DTE_1515,2023-05-10,485.0,-542.3675167229072,1,False
CALLS_1DTE_1515,2023-05-11,470.0,-555.5404106033858,1,False
CALLS_1DTE_1515,2023-05-12,-480.0,-532.9234833259262,1,False
CALLS_1DTE_1515,2023-05-15,420.0,-548.8658357661299,1,False
CALLS_1DTE_1515,2023-05-16,-550.0,-555.3749760642637,1,False
CALLS_1DTE_1515,2023-05-17,-560.0,-548.712092338479,1,False
CALLS_1DTE_1515,2023-05-18,-525.0,-552.0928196648932,1,False
CALLS_1DTE_1515,2023-05-19,440.0,-554.1973334683288,1,False
CALLS_1DTE_1515,2023-05-22,475.0,-547.2411462196483,1,False
CALLS_1DTE_1515,2023-05-23,475.0,-542.966251614061,2,False
CALLS_1DTE_1515,2023-05-24,-515.0,-545.4498569980433,2,False
CALLS_1DTE_1515,2023-05-25,-550.0,-520.23712411646,2,False
CALLS_1DTE_1515,2023-05-26,520.0,-528.1008871256414,2,False
CALLS_1DTE_1515,2023-05-30,445.0,-539.4244192077274,2,False
CALLS_1DTE_1515,2023-05-31,-545.0,-538.0795250059462,2,False
CALLS_1DTE_1515,2023-06-01,-510.0,-539.7518406605506,2,False
CALLS_1DTE_1515,2023-06-02,410.0,-528.4448205782488,2,False
CALLS_1DTE_1515,2023-06-05,-420.0,-517.6940896961761,2,False
CALLS_1DTE_1515,2023-06-06,465.0,-539.4385172240095,2,False
CALLS_1DTE_1515,2023-06-07,-550.0,-542.8075260111982,2,False
CALLS_1DTE_1515,2023-06-08,14.0,-540.4439555324471,2,False
CALLS_1DTE_1515,2023-06-09,-600.0,-533.5501867800946,2,False
CALLS_1DTE_1515,2023-06-12,-530.0,-557.1921694416017,2,False
CALLS_1DTE_1515,2023-06-13,-279.0,-546.5892428450336,2,False
CALLS_1DTE_1515,2023-06-14,-565.0,-533.6564223263035,2,False
CALLS_1DTE_1515,2023-06-15,450.0,-528.0394336022026,2,False
CALLS_1DTE_1515,2023-06-16,480.0,-546.0333768191434,2,False
CALLS_1DTE_1515,2023-06-20,475.0,-543.5850234450236,2,False
CALLS_1DTE_1515,2023-06-21,266.0,-551.3095914842179,2,False
CALLS_1DTE_1515,2023-06-22,400.0,-539.213199540022,2,False
CALLS_1DTE_1515,2023-06-23,435.0,-543.4255200156873,2,False
CALLS_1DTE_1515,2023-06-26,-580.0,-531.2260500151723,2,False
CALLS_1DTE_1515,2023-06-27,460.0,-541.4444759478299,2,False
CALLS_1DTE_1515,2023-06-28,-540.0,-534.4139320641261,2,False
CALLS_1DTE_1515,2023-06-29,-525.0,-536.8784989281182,2,False
CALLS_1DTE_1515,2023-06-30,401.0,-523.8633214269748,2,False
CALLS_1DTE_1515,2023-07-05,410.0,-532.6047044091501,2,False
CALLS_1DTE_1515,2023-07-06,490.0,-545.064791271714,2,False
CALLS_1DTE_1515,2023-07-07,440.0,-539.432527984267,2,False
CALLS_1DTE_1515,2023-07-10,-565.0,-536.7945283566501,2,False
CALLS_1DTE_1515,2023-07-11,-535.0,-537.4584200978859,2,False
CALLS_1DTE_1515,2023-07-12,-580.0,-534.8880074599508,2,False
CALLS_1DTE_1515,2023-07-13,465.0,-538.0678361549429,2,False
CALLS_1DTE_1515,2023-07-14,-530.0,-532.6027411349307,2,False
CALLS_1DTE_1515,2023-07-17,-545.0,-537.9017286506281,2,False
CALLS_1DTE_1515,2023-07-18,-127.0,-544.5269588249515,2,False
CALLS_1DTE_1515,2023-07-19,395.0,-550.1984201930633,2,False
CALLS_1DTE_1515,2023-07-20,316.0,-553.1704316670925,2,False
CALLS_1DTE_1515,2023-07-21,-575.0,-541.9901410237579,2,False
CALLS_1DTE_1515,2023-07-24,-585.0,-540.5158388876451,2,False
CALLS_1DTE_1515,2023-07-25,470.0,-541.3370854688202,2,False
CALLS_1DTE_1515,2023-07-26,415.0,-551.4049402417453,2,False
CALLS_1DTE_1515,2023-07-27,-520.0,-517.7722399722975,2,False
CALLS_1DTE_1515,2023-07-28,34.0,-535.1962418895137,2,False
CALLS_1DTE_1515,2023-07-31,410.0,-531.8674190451553,2,False
CALLS_1DTE_1515,2023-08-01,460.0,-556.385284559973,2,False
CALLS_1DTE_1515,2023-08-02,485.0,-525.0625302688812,2,False
CALLS_1DTE_1515,2023-08-03,510.0,-545.9325835109637,2,False
CALLS_1DTE_1515,2023-08-04,-490.0,-532.8746319201194,2,False
CALLS_1DTE_1515,2023-08-07,490.0,-546.5887182634398,2,False
CALLS_1DTE_1515,2023-08-08,480.0,-540.4540758314776,2,False
CALLS_1DTE_1515,2023-08-09,480.0,-539.1142756275556,2,False
CALLS_1DTE_1515,2023-08-10,490.0,-522.1458160193984,2,False
CALLS_1DTE_1515,2023-08-11,-520.0,-532.7833514165942,2,False
CALLS_1DTE_1515,2023-08-14,445.0,-529.2976715925091,2,False
CALLS_1DTE_1515,2023-08-15,430.0,-549.208917324991,2,False
CALLS_1DTE_1515,2023-08-16,490.0,-537.5907952263659,2,False
CALLS_1DTE_1515,2023-08-17,470.0,-527.5415585846011,2,False
CALLS_1DTE_1515,2023-08-18,-540.0,-518.0100631741632,2,False
CALLS_1DTE_1515,2023-08-21,480.0,-556.9322664061066,2,False
CALLS_1DTE_1515,2023-08-22,-525.0,-545.3582406225024,2,False
CALLS_1DTE_1515,2023-08-23,460.0,-529.7559821007285,2,False
CALLS_1DTE_1515,2023-08-24,-515.0,-522.7195696171519,2,False
CALLS_1DTE_1515,2023-08-25,-500.0,-556.7082250747083,2,False
CALLS_1DTE_1515,2023-08-28,-525.0,-540.1909271755634,2,False
CALLS_1DTE_1515,2023-08-29,-580.0,-531.057736596138,2,False
CALLS_1DTE_1515,2023-08-30,450.0,-540.5289212899485,2,False
CALLS_1DTE_1515,2023-08-31,420.0,-528.9931103458204,2,False
CALLS_1DTE_1515,2023-09-01,490.0,-534.0406892760448,2,False
CALLS_1DTE_1515,2023-09-05,410.0,-548.1831305048559,2,False
CALLS_1DTE_1515,2023-09-06,425.0,-552.1242178629766,2,False
CALLS_1DTE_1515,2023-09-07,-279.0,-533.5934314098421,2,False
CALLS_1DTE_1515,2023-09-08,-585.0,-530.9030867600704,2,False
CALLS_1DTE_1515,2023-09-11,470.0,-543.574523275041,2,False
CALLS_1DTE_1515,2023-09-12,-264.0,-548.2969818870772,2,False
CALLS_1DTE_1515,2023-09-13,-520.0,-522.4124310267119,2,False
CALLS_1DTE_1515,2023-09-14,450.0,-541.7319286087502,2,False
CALLS_1DTE_1515,2023-09-15,430.0,-527.3162705678574,2,False
CALLS_1DTE_1515,2023-09-18,420.0,-541.457325830909,2,False
CALLS_1DTE_1515,2023-09-19,440.0,-545.7397726102961,2,False
CALLS_1DTE_1515,2023-09-20,470.0,-539.5093362080169,2,False
CALLS_1DTE_1515,2023-09-21,465.0,-532.2860428110802,3,False
CALLS_1DTE_1515,2023-09-22,460.0,-551.4562117920495,3,False
CALLS_1DTE_1515,2023-09-25,510.0,-539.8639716611353,3,False
CALLS_1DTE_1515,2023-09-26,460.0,-530.3638046489518,3,False
CALLS_1DTE_1515,2023-09-27,-520.0,-545.8381870035967,3,False
